search_location_loc1_room1 1366384505 92288380 /map 2 3 0 0 0 0.7 0.7
search_location_loc2_room1 1366384505 92288380 /map 0 10 0 0 0 0.7 0.7
search_location_loc1_room2 1366384505 92288380 /map 13.5 13.5 0 0 0 1 0
doorway0_room0 1366384505 92288380 /map 5.5 0 0 0 0 0.7 0.7
doorway0_room1 1366384505 92288380 /map 5.5 2.5 0 0 0 -0.7 0.7
doorway1_room1 1366384505 92288380 /map 6.7 11.4 0 0 0 0 1
doorway1_room2 1366384505 92288380 /map 11.5 11 0 0 0 1 0
object_location_loc1_room1 1366384505 92288380 /map 5.5 2 0 0 0 -0.7 0.7
object_location_loc2_room1 1366384505 92288380 /map 5 15 0 0 0 -0.7 0.7
