search_location_loc1_room1 1366384505 92288380 /map 0 3 0 0 0 0.7 0.7
search_location_loc2_room1 1366384505 92288380 /map 0 9 0 0 0 0.7 0.7
search_location_loc1_room2 1366384505 92288380 /map 11.3 13.5 0 0 0 0 1
doorway0_room0 1366384505 92288380 /map 5.5 0 0 0 0 0.7 0.7
doorway0_room1 1366384505 92288380 /map 5.5 2.5 0 0 0 -0.7 0.7
doorway1_room1 1366384505 92288380 /map 6.7 11.4 0 0 0 0 1
doorway1_room2 1366384505 92288380 /map 11.5 11 0 0 0 1 0

